instant,dteday,yr,mnth,weekday,is_holiday,is_weekend,workingday,season,weather_code,t1,t2,hum,wind_speed,cnt,n_hours_recorded
37,2015-02-09,2015,2,1,0.0,0.0,1,3.0,2.0,5.708333333333333,3.8541666666666665,81.4375,9.208333333333334,23858,24
38,2015-02-10,2015,2,2,0.0,0.0,1,3.0,4.0,5.5,4.369565217391305,79.6086956521739,6.478260869565218,23559,23
39,2015-02-11,2015,2,3,0.0,0.0,1,3.0,4.0,5.041666666666667,3.1666666666666665,77.4375,7.645833333333333,23680,24
40,2015-02-12,2015,2,4,0.0,0.0,1,3.0,4.0,3.9791666666666665,2.375,73.125,7.208333333333333,23227,24
41,2015-02-13,2015,2,5,0.0,0.0,1,3.0,7.0,6.979166666666667,4.020833333333333,84.54166666666667,17.8125,17699,24
42,2015-02-14,2015,2,6,0.0,1.0,0,3.0,3.0,7.3125,5.104166666666667,88.6875,12.375,14423,24
43,2015-02-15,2015,2,0,0.0,1.0,0,3.0,3.0,6.6875,5.333333333333333,86.16666666666667,7.333333333333333,16952,24
44,2015-02-16,2015,2,1,0.0,0.0,1,3.0,7.0,6.041666666666667,4.0625,89.70833333333333,9.75,16381,24
45,2015-02-17,2015,2,2,0.0,0.0,1,3.0,2.0,5.854166666666667,3.4791666666666665,68.70833333333333,12.1875,25064,24
46,2015-02-18,2015,2,3,0.0,0.0,1,3.0,1.0,6.395833333333333,3.7291666666666665,71.27083333333333,15.166666666666666,25132,24
47,2015-02-19,2015,2,4,0.0,0.0,1,3.0,7.0,7.270833333333333,3.8958333333333335,81.5,21.125,16898,24
48,2015-02-20,2015,2,5,0.0,0.0,1,3.0,2.0,6.645833333333333,4.8125,81.33333333333333,9.416666666666666,20715,24
49,2015-02-21,2015,2,6,0.0,1.0,0,3.0,2.0,4.8125,1.625,76.33333333333333,16.208333333333332,16198,24
50,2015-02-22,2015,2,0,0.0,1.0,0,3.0,1.0,5.125,1.4166666666666667,80.91666666666667,21.25,9086,24
51,2015-02-23,2015,2,1,0.0,0.0,1,3.0,2.0,6.9375,2.9375,66.85416666666667,25.875,21764,24
52,2015-02-24,2015,2,2,0.0,0.0,1,3.0,2.0,7.1875,3.145833333333333,66.14583333333333,27.0,23688,24
53,2015-02-25,2015,2,3,0.0,0.0,1,3.0,2.0,9.083333333333334,7.666666666666667,77.3125,11.104166666666666,21592,24
54,2015-02-26,2015,2,4,0.0,0.0,1,3.0,7.0,9.25,7.4375,81.72916666666667,16.916666666666668,20036,24
55,2015-02-27,2015,2,5,0.0,0.0,1,3.0,1.0,5.9375,3.1041666666666665,66.27083333333333,14.3125,24367,24
56,2015-02-28,2015,2,6,0.0,1.0,0,3.0,3.0,8.6875,5.75,83.58333333333333,23.08333333333333,13529,24
57,2015-03-01,2015,3,0,0.0,1.0,0,0.0,2.0,9.1875,6.416666666666667,66.6875,29.58333333333333,15641,24
58,2015-03-02,2015,3,1,0.0,0.0,1,0.0,1.0,6.0625,1.7291666666666667,62.8125,28.3125,22258,24
59,2015-03-03,2015,3,2,0.0,0.0,1,0.0,2.0,6.583333333333333,2.8541666666666665,64.1875,23.041666666666668,23845,24
60,2015-03-04,2015,3,3,0.0,0.0,1,0.0,1.0,6.6875,3.270833333333333,64.66666666666667,20.20833333333333,24485,24
61,2015-03-05,2015,3,4,0.0,0.0,1,0.0,1.0,7.5,5.208333333333333,65.27083333333333,16.6875,24896,24
62,2015-03-06,2015,3,5,0.0,0.0,1,0.0,1.0,9.104166666666666,7.1875,63.29166666666666,17.520833333333332,25337,24
63,2015-03-07,2015,3,6,0.0,1.0,0,0.0,1.0,11.041666666666666,9.645833333333334,64.3125,18.39583333333333,27365,24
64,2015-03-08,2015,3,0,0.0,1.0,0,0.0,2.0,10.041666666666666,9.041666666666666,78.85416666666667,14.229166666666666,20017,24
65,2015-03-09,2015,3,1,0.0,0.0,1,0.0,3.0,8.354166666666666,6.416666666666667,82.83333333333333,14.3125,24037,24
66,2015-03-10,2015,3,2,0.0,0.0,1,0.0,1.0,8.916666666666666,7.395833333333333,65.45833333333333,10.625,27674,24
67,2015-03-11,2015,3,3,0.0,0.0,1,0.0,1.0,8.75,7.604166666666667,73.72916666666667,11.229166666666666,27419,24
68,2015-03-12,2015,3,4,0.0,0.0,1,0.0,1.0,10.0,8.958333333333334,56.208333333333336,13.583333333333334,28131,24
69,2015-03-13,2015,3,5,0.0,0.0,1,0.0,1.0,8.5,6.625,61.270833333333336,17.770833333333332,25700,24
70,2015-03-14,2015,3,6,0.0,1.0,0,0.0,4.0,6.145833333333333,2.958333333333333,66.97916666666667,17.958333333333332,18101,24
71,2015-03-15,2015,3,0,0.0,1.0,0,0.0,7.0,6.3125,3.3125,82.20833333333333,16.3125,10662,24
72,2015-03-16,2015,3,1,0.0,0.0,1,0.0,7.0,7.0,4.520833333333333,81.77083333333333,13.6875,19824,24
73,2015-03-17,2015,3,2,0.0,0.0,1,0.0,7.0,8.479166666666666,7.166666666666667,85.875,10.208333333333334,25780,24
74,2015-03-18,2015,3,3,0.0,0.0,1,0.0,3.0,6.895833333333333,4.583333333333333,80.0625,12.208333333333334,26439,24
75,2015-03-19,2015,3,4,0.0,0.0,1,0.0,4.0,7.25,4.541666666666667,79.14583333333333,15.083333333333334,24077,24
76,2015-03-20,2015,3,5,0.0,0.0,1,0.0,1.0,7.541666666666667,5.833333333333333,75.47916666666667,9.854166666666666,25226,24
77,2015-03-21,2015,3,6,0.0,1.0,0,0.0,3.0,7.625,4.895833333333333,72.04166666666667,16.479166666666668,16116,24
78,2015-03-22,2015,3,0,0.0,1.0,0,0.0,3.0,5.854166666666667,3.333333333333333,67.72916666666667,12.395833333333334,18618,24
79,2015-03-23,2015,3,1,0.0,0.0,1,0.0,2.0,8.0,6.479166666666667,66.16666666666667,11.916666666666666,25592,24
80,2015-03-24,2015,3,2,0.0,0.0,1,0.0,7.0,7.541666666666667,5.916666666666667,69.8125,9.354166666666666,24083,24
81,2015-03-25,2015,3,3,0.0,0.0,1,0.0,1.0,6.208333333333333,4.645833333333333,67.08333333333333,7.9375,25672,24
82,2015-03-26,2015,3,4,0.0,0.0,1,0.0,1.0,8.416666666666666,6.1875,70.375,20.83333333333333,20305,24
83,2015-03-27,2015,3,5,0.0,0.0,1,0.0,1.0,8.833333333333334,6.916666666666667,60.5,15.729166666666666,26348,24
84,2015-03-28,2015,3,6,0.0,1.0,0,0.0,3.0,11.5625,11.145833333333334,80.125,22.89583333333333,18986,24
85,2015-03-29,2015,3,0,0.0,1.0,0,0.0,7.0,11.304347826086955,10.08695652173913,77.44565217391305,30.77173913043478,8592,23
86,2015-03-30,2015,3,1,0.0,0.0,1,0.0,2.0,9.625,7.395833333333333,64.5625,26.33333333333333,22106,24
87,2015-03-31,2015,3,2,0.0,0.0,1,0.0,7.0,10.85,9.7,55.15,41.9,22602,20
88,2015-04-01,2015,4,3,0.0,0.0,1,0.0,2.0,8.5,4.9375,59.85416666666666,31.70833333333333,23539,24
89,2015-04-02,2015,4,4,0.0,0.0,1,0.0,1.0,9.0625,7.125,66.35416666666667,14.8125,22682,24
90,2015-04-03,2015,4,5,1.0,0.0,0,0.0,7.0,9.395833333333334,8.583333333333334,88.08333333333333,7.916666666666667,11298,24
91,2015-04-04,2015,4,6,0.0,1.0,0,0.0,3.0,8.869565217391305,7.021739130434782,77.69565217391305,12.26086956521739,12864,23
92,2015-04-05,2015,4,0,0.0,1.0,0,0.0,3.0,8.791666666666666,8.270833333333334,71.125,7.020833333333333,19369,24
93,2015-04-06,2015,4,1,1.0,0.0,0,0.0,3.0,9.25,7.770833333333333,73.58333333333333,13.354166666666666,25439,24
94,2015-04-07,2015,4,2,0.0,0.0,1,0.0,1.0,11.083333333333334,10.916666666666666,68.0625,6.604166666666667,29441,24
95,2015-04-08,2015,4,3,0.0,0.0,1,0.0,1.0,11.75,11.375,73.95833333333333,11.020833333333334,30643,24
96,2015-04-09,2015,4,4,0.0,0.0,1,0.0,1.0,10.5,9.5625,79.3125,10.5625,31520,24
97,2015-04-10,2015,4,5,0.0,0.0,1,0.0,1.0,13.041666666666666,12.541666666666666,68.0,11.916666666666666,32052,24
98,2015-04-11,2015,4,6,0.0,1.0,0,0.0,1.0,11.625,11.125,58.91666666666666,21.6875,25113,24
99,2015-04-12,2015,4,0,0.0,1.0,0,0.0,1.0,11.791666666666666,10.916666666666666,58.645833333333336,20.20833333333333,29204,24
100,2015-04-13,2015,4,1,0.0,0.0,1,0.0,4.0,11.604166666666666,11.166666666666666,68.77083333333333,9.729166666666666,28048,24
101,2015-04-14,2015,4,2,0.0,0.0,1,0.0,1.0,15.645833333333334,14.895833333333334,60.770833333333336,17.166666666666668,34519,24
102,2015-04-15,2015,4,3,0.0,0.0,1,0.0,1.0,17.541666666666668,17.208333333333332,51.895833333333336,14.0625,37470,24
103,2015-04-16,2015,4,4,0.0,0.0,1,0.0,1.0,11.6875,10.895833333333334,66.95833333333333,19.625,30489,24
104,2015-04-17,2015,4,5,0.0,0.0,1,0.0,1.0,10.583333333333334,8.916666666666666,63.625,23.64583333333333,29796,24
105,2015-04-18,2015,4,6,0.0,1.0,0,0.0,2.0,9.645833333333334,8.145833333333334,63.875,22.58333333333333,29595,24
106,2015-04-19,2015,4,0,0.0,1.0,0,0.0,4.0,8.416666666666666,6.666666666666667,67.8125,11.604166666666666,19736,24
107,2015-04-20,2015,4,1,0.0,0.0,1,0.0,1.0,11.0625,10.4375,64.4375,13.854166666666666,32057,24
108,2015-04-21,2015,4,2,0.0,0.0,1,0.0,1.0,11.375,10.854166666666666,61.60416666666666,12.75,34908,24
109,2015-04-22,2015,4,3,0.0,0.0,1,0.0,1.0,10.395833333333334,9.479166666666666,72.47916666666667,16.854166666666668,32381,24
110,2015-04-23,2015,4,4,0.0,0.0,1,0.0,1.0,10.395833333333334,9.020833333333334,71.66666666666667,13.208333333333334,32773,24
111,2015-04-24,2015,4,5,0.0,0.0,1,0.0,1.0,13.020833333333334,12.6875,68.64583333333333,14.166666666666666,32102,24
112,2015-04-25,2015,4,6,0.0,1.0,0,0.0,7.0,14.145833333333334,14.145833333333334,75.14583333333333,18.39583333333333,25194,24
113,2015-04-26,2015,4,0,0.0,1.0,0,0.0,3.0,9.645833333333334,8.291666666666666,83.33333333333333,11.1875,19427,24
114,2015-04-27,2015,4,1,0.0,0.0,1,0.0,1.0,9.270833333333334,8.375,55.583333333333336,10.479166666666666,30489,24
115,2015-04-28,2015,4,2,0.0,0.0,1,0.0,1.0,9.708333333333334,7.875,53.47916666666666,23.041666666666668,31783,24
116,2015-04-29,2015,4,3,0.0,0.0,1,0.0,7.0,9.854166666666666,8.0,71.3125,18.64583333333333,26030,24
117,2015-04-30,2015,4,4,0.0,0.0,1,0.0,1.0,10.75,9.4375,57.75,18.291666666666668,31621,24
118,2015-05-01,2015,5,5,0.0,0.0,1,0.0,2.0,9.083333333333334,7.229166666666667,64.25,18.875,29579,24
119,2015-05-02,2015,5,6,0.0,1.0,0,0.0,1.0,9.75,8.4375,74.52083333333333,21.0625,22231,24
120,2015-05-03,2015,5,0,0.0,1.0,0,0.0,3.0,14.5625,14.5,80.375,21.75,21165,24
121,2015-05-04,2015,5,1,1.0,0.0,0,0.0,2.0,14.604166666666666,14.604166666666666,67.20833333333333,18.8125,26795,24
122,2015-05-05,2015,5,2,0.0,0.0,1,0.0,2.0,14.645833333333334,14.645833333333334,69.35416666666667,31.041666666666668,26488,24
123,2015-05-06,2015,5,3,0.0,0.0,1,0.0,7.0,12.5,12.25,70.54166666666667,32.166666666666664,24438,24
124,2015-05-07,2015,5,4,0.0,0.0,1,0.0,2.0,13.166666666666666,13.104166666666666,62.3125,19.625,31144,24
125,2015-05-08,2015,5,5,0.0,0.0,1,0.0,1.0,13.083333333333334,12.979166666666666,71.16666666666667,12.104166666666666,26878,24
126,2015-05-09,2015,5,6,0.0,1.0,0,0.0,3.0,14.8125,14.8125,59.395833333333336,26.27083333333333,27810,24
127,2015-05-10,2015,5,0,0.0,1.0,0,0.0,2.0,14.770833333333334,14.645833333333334,66.58333333333333,13.6875,32226,24
128,2015-05-11,2015,5,1,0.0,0.0,1,0.0,1.0,17.333333333333332,17.333333333333332,64.52083333333333,17.25,33719,24
129,2015-05-12,2015,5,2,0.0,0.0,1,0.0,1.0,14.5625,14.5625,53.41666666666666,23.229166666666668,33820,24
130,2015-05-13,2015,5,3,0.0,0.0,1,0.0,1.0,13.75,13.354166666666666,56.47916666666666,11.666666666666666,36699,24
131,2015-05-14,2015,5,4,0.0,0.0,1,0.0,7.0,9.895833333333334,7.895833333333333,84.95833333333333,21.375,15609,24
132,2015-05-15,2015,5,5,0.0,0.0,1,0.0,2.0,11.791666666666666,11.020833333333334,69.54166666666667,14.0625,32343,24
133,2015-05-16,2015,5,6,0.0,1.0,0,0.0,1.0,15.145833333333334,15.145833333333334,59.875,19.916666666666668,32526,24
134,2015-05-17,2015,5,0,0.0,1.0,0,0.0,1.0,13.583333333333334,13.25,56.395833333333336,17.166666666666668,31323,24
135,2015-05-18,2015,5,1,0.0,0.0,1,0.0,2.0,12.416666666666666,11.979166666666666,68.29166666666667,25.104166666666668,24288,24
136,2015-05-19,2015,5,2,0.0,0.0,1,0.0,2.0,10.916666666666666,9.5,63.125,24.27083333333333,28331,24
137,2015-05-20,2015,5,3,0.0,0.0,1,0.0,1.0,11.520833333333334,10.458333333333334,61.1875,18.6875,30534,24
138,2015-05-21,2015,5,4,0.0,0.0,1,0.0,1.0,14.625,14.020833333333334,53.020833333333336,15.75,34833,24
139,2015-05-22,2015,5,5,0.0,0.0,1,0.0,1.0,15.6875,15.395833333333334,65.70833333333333,13.666666666666666,33435,24
140,2015-05-23,2015,5,6,0.0,1.0,0,0.0,3.0,14.666666666666666,14.666666666666666,68.9375,15.020833333333334,23849,24
141,2015-05-24,2015,5,0,0.0,1.0,0,0.0,3.0,15.791666666666666,15.791666666666666,64.3125,11.479166666666666,30018,24
142,2015-05-25,2015,5,1,1.0,0.0,0,0.0,2.0,13.75,13.75,60.875,13.604166666666666,29502,24
143,2015-05-26,2015,5,2,0.0,0.0,1,0.0,1.0,14.916666666666666,14.916666666666666,60.0625,14.604166666666666,34809,24
144,2015-05-27,2015,5,3,0.0,0.0,1,0.0,1.0,14.791666666666666,14.541666666666666,56.41666666666666,16.6875,36407,24
145,2015-05-28,2015,5,4,0.0,0.0,1,0.0,1.0,15.041666666666666,15.041666666666666,49.9375,23.20833333333333,34387,24
146,2015-05-29,2015,5,5,0.0,0.0,1,0.0,2.0,12.375,12.375,64.04166666666667,22.20833333333333,26023,24
147,2015-05-30,2015,5,6,0.0,1.0,0,0.0,1.0,13.083333333333334,12.416666666666666,57.770833333333336,17.833333333333332,29206,24
148,2015-05-31,2015,5,0,0.0,1.0,0,0.0,7.0,13.854166666666666,13.854166666666666,72.875,22.33333333333333,14998,24
149,2015-06-01,2015,6,1,0.0,0.0,1,1.0,2.0,12.104166666666666,11.4375,62.833333333333336,23.64583333333333,27864,24
150,2015-06-02,2015,6,2,0.0,0.0,1,1.0,3.0,15.666666666666666,15.666666666666666,75.02083333333333,33.520833333333336,27939,24
151,2015-06-03,2015,6,3,0.0,0.0,1,1.0,1.0,16.125,16.125,53.0625,17.583333333333332,35377,24
152,2015-06-04,2015,6,4,0.0,0.0,1,1.0,1.0,17.0,16.833333333333332,56.333333333333336,12.854166666666666,39451,24
153,2015-06-05,2015,6,5,0.0,0.0,1,1.0,1.0,19.83333333333333,19.83333333333333,63.5,19.452380952380956,34563,21
154,2015-06-06,2015,6,6,0.0,1.0,0,1.0,1.0,15.270833333333334,15.229166666666666,51.1875,23.791666666666668,32820,24
155,2015-06-07,2015,6,0,0.0,1.0,0,1.0,1.0,15.0,14.916666666666666,55.97916666666666,12.520833333333334,35407,24
156,2015-06-08,2015,6,1,0.0,0.0,1,1.0,1.0,13.604166666666666,13.541666666666666,63.85416666666666,13.541666666666666,32587,24
157,2015-06-09,2015,6,2,0.0,0.0,1,1.0,2.0,12.041666666666666,11.3125,59.1875,21.02083333333333,33255,24
158,2015-06-10,2015,6,3,0.0,0.0,1,1.0,2.0,13.979166666666666,13.8125,57.833333333333336,21.95833333333333,35707,24
159,2015-06-11,2015,6,4,0.0,0.0,1,1.0,1.0,16.8125,16.6875,63.10416666666666,20.416666666666668,38808,24
160,2015-06-12,2015,6,5,0.0,0.0,1,1.0,1.0,18.75,18.75,69.58333333333333,12.208333333333334,35172,24
161,2015-06-13,2015,6,6,0.0,1.0,0,1.0,4.0,17.458333333333332,17.458333333333332,77.35416666666667,18.33333333333333,30298,24
162,2015-06-14,2015,6,0,0.0,1.0,0,1.0,3.0,14.854166666666666,14.854166666666666,78.5,13.145833333333334,25235,24
163,2015-06-15,2015,6,1,0.0,0.0,1,1.0,2.0,14.270833333333334,14.270833333333334,64.70833333333333,16.875,34558,24
164,2015-06-16,2015,6,2,0.0,0.0,1,1.0,1.0,17.041666666666668,16.895833333333332,58.54166666666666,8.125,37923,24
165,2015-06-17,2015,6,3,0.0,0.0,1,1.0,1.0,19.64583333333333,19.64583333333333,65.54166666666667,21.916666666666668,38591,24
166,2015-06-18,2015,6,4,0.0,0.0,1,1.0,1.0,17.875,17.875,57.25,18.08333333333333,38687,24
167,2015-06-19,2015,6,5,0.0,0.0,1,1.0,2.0,16.354166666666668,16.354166666666668,58.54166666666666,16.020833333333332,35966,24
168,2015-06-20,2015,6,6,0.0,1.0,0,1.0,3.0,16.645833333333332,16.645833333333332,74.8125,9.75,26295,24
169,2015-06-21,2015,6,0,0.0,1.0,0,1.0,3.0,17.458333333333332,17.458333333333332,62.6875,23.041666666666668,30393,24
170,2015-06-22,2015,6,1,0.0,0.0,1,1.0,2.0,14.6875,14.6875,70.85416666666667,20.916666666666668,29557,24
171,2015-06-23,2015,6,2,0.0,0.0,1,1.0,3.0,15.8125,15.8125,60.4375,14.104166666666666,37472,24
172,2015-06-24,2015,6,3,0.0,0.0,1,1.0,1.0,18.625,18.4375,57.208333333333336,16.083333333333332,38940,24
173,2015-06-25,2015,6,4,0.0,0.0,1,1.0,1.0,19.64583333333333,19.58333333333333,56.97916666666666,13.541666666666666,38673,24
174,2015-06-26,2015,6,5,0.0,0.0,1,1.0,1.0,20.604166666666668,20.604166666666668,55.25,15.916666666666666,37019,24
175,2015-06-27,2015,6,6,0.0,1.0,0,1.0,1.0,19.541666666666668,19.20833333333333,57.35416666666666,17.0,36581,24
176,2015-06-28,2015,6,0,0.0,1.0,0,1.0,2.0,19.125,19.125,64.25,15.333333333333334,25706,24
177,2015-06-29,2015,6,1,0.0,0.0,1,1.0,1.0,20.58333333333333,20.45833333333333,54.645833333333336,13.416666666666666,39082,24
178,2015-06-30,2015,6,2,0.0,0.0,1,1.0,1.0,22.375,22.0,50.35416666666666,14.895833333333334,43326,24
179,2015-07-01,2015,7,3,0.0,0.0,1,1.0,1.0,27.375,27.4375,50.97916666666666,17.3125,42641,24
180,2015-07-02,2015,7,4,0.0,0.0,1,1.0,1.0,22.291666666666668,22.291666666666668,64.5625,15.208333333333334,38262,24
181,2015-07-03,2015,7,5,0.0,0.0,1,1.0,1.0,19.916666666666668,19.875,63.66666666666666,17.458333333333332,39611,24
182,2015-07-04,2015,7,6,0.0,1.0,0,1.0,1.0,22.229166666666668,22.229166666666668,66.16666666666667,17.4375,38283,24
183,2015-07-05,2015,7,0,0.0,1.0,0,1.0,2.0,18.64583333333333,18.604166666666668,64.66666666666667,13.729166666666666,29716,24
184,2015-07-06,2015,7,1,0.0,0.0,1,1.0,1.0,18.979166666666668,18.729166666666668,58.97916666666666,15.479166666666666,38620,24
185,2015-07-07,2015,7,2,0.0,0.0,1,1.0,1.0,19.45833333333333,19.354166666666668,58.125,21.52083333333333,37908,24
186,2015-07-08,2015,7,3,0.0,0.0,1,1.0,3.0,17.8125,17.8125,62.4375,23.83333333333333,41703,24
187,2015-07-09,2015,7,4,0.0,0.0,1,1.0,1.0,17.791666666666668,17.541666666666668,48.97916666666666,12.979166666666666,72504,24
188,2015-07-10,2015,7,5,0.0,0.0,1,1.0,1.0,20.83333333333333,20.33333333333333,47.22916666666666,12.854166666666666,42779,24
189,2015-07-11,2015,7,6,0.0,1.0,0,1.0,1.0,21.375,21.291666666666668,54.22916666666666,17.416666666666668,42091,24
190,2015-07-12,2015,7,0,0.0,1.0,0,1.0,3.0,18.52083333333333,18.52083333333333,75.47916666666667,21.6875,23240,24
191,2015-07-13,2015,7,1,0.0,0.0,1,1.0,3.0,18.956521739130437,18.956521739130437,81.45652173913044,20.043478260869566,26920,23
192,2015-07-14,2015,7,2,0.0,0.0,1,1.0,3.0,19.416666666666668,19.416666666666668,76.64583333333333,15.979166666666666,35348,24
193,2015-07-15,2015,7,3,0.0,0.0,1,1.0,3.0,19.64583333333333,19.64583333333333,76.91666666666667,12.0,34574,24
194,2015-07-16,2015,7,4,0.0,0.0,1,1.0,3.0,19.916666666666668,19.916666666666668,65.47916666666667,22.041666666666668,39306,24
195,2015-07-17,2015,7,5,0.0,0.0,1,1.0,2.0,20.4375,20.4375,62.708333333333336,19.95833333333333,38505,24
196,2015-07-18,2015,7,6,0.0,1.0,0,1.0,1.0,18.70833333333333,18.45833333333333,53.958333333333336,17.583333333333332,38491,24
197,2015-07-19,2015,7,0,0.0,1.0,0,1.0,1.0,20.0,19.70833333333333,49.29166666666666,18.979166666666668,36693,24
198,2015-07-20,2015,7,1,0.0,0.0,1,1.0,3.0,19.142857142857142,19.142857142857142,77.88095238095238,13.357142857142858,27163,21
199,2015-07-21,2015,7,2,0.0,0.0,1,1.0,1.0,20.39583333333333,20.39583333333333,58.35416666666666,22.39583333333333,40696,24
200,2015-07-22,2015,7,3,0.0,0.0,1,1.0,2.0,19.33333333333333,19.229166666666668,60.958333333333336,17.75,37915,24
201,2015-07-23,2015,7,4,0.0,0.0,1,1.0,1.0,18.166666666666668,18.125,56.520833333333336,13.5625,39092,24
202,2015-07-24,2015,7,5,0.0,0.0,1,1.0,7.0,15.854166666666666,15.854166666666666,75.41666666666667,11.458333333333334,16034,24
203,2015-07-25,2015,7,6,0.0,1.0,0,1.0,1.0,16.6875,16.6875,61.708333333333336,19.916666666666668,32608,24
204,2015-07-26,2015,7,0,0.0,1.0,0,1.0,1.0,15.458333333333334,15.458333333333334,77.625,16.25,12398,24
205,2015-07-27,2015,7,1,0.0,0.0,1,1.0,3.0,17.770833333333332,17.770833333333332,67.1875,28.20833333333333,31904,24
206,2015-07-28,2015,7,2,0.0,0.0,1,1.0,2.0,17.125,17.125,58.79166666666666,27.854166666666668,36101,24
207,2015-07-29,2015,7,3,0.0,0.0,1,1.0,2.0,15.833333333333334,15.833333333333334,60.895833333333336,19.666666666666668,36761,24
